country,month,value
Jamaica,2016-05-01,1.4801943
Kenya,2016-05-01,75.0246618
Laos,2016-05-01,38
Liberia,2016-05-01,0
Madagascar,2016-05-01,6
Malawi,2016-05-01,1
Mexico,2016-05-01,242.7000004
Nepal,2016-05-01,0.1
Nicaragua,2016-05-01,296.0684115
Nigeria,2016-05-01,0.2
Panama,2016-05-01,3
Papua New Guinea,2016-05-01,52.1488226
Paraguay,2016-05-01,0
Peru,2016-05-01,78.7395832
Philippines,2016-05-01,0.1893065
Rwanda,2016-05-01,10
Sierra Leone,2016-05-01,3
Sri Lanka,2016-05-01,0.025
Tanzania,2016-05-01,71.8184166
Thailand,2016-05-01,2
Timor-Leste,2016-05-01,4
Togo,2016-05-01,7.03535
Trinidad & Tobago,2016-05-01,0.2
Uganda,2016-05-01,285.945
Venezuela,2016-05-01,0.1
Vietnam,2016-05-01,2513.277108
Yemen,2016-05-01,0.75
Zambia,2016-05-01,0.1
Zimbabwe,2016-05-01,0.5
Angola,2016-06-01,0.6
Benin,2016-06-01,0
Bolivia,2016-06-01,0.884
Brazil,2016-06-01,2450.590534
Burundi,2016-06-01,9
Cameroon,2016-06-01,62.3296667
Central African Republic,2016-06-01,3.42
Colombia,2016-06-01,935.4202571
"Congo, DR",2016-06-01,12
Congo,2016-06-01,0
Costa Rica,2016-06-01,114.1141358
Cote d'Ivoire,2016-06-01,135.8766333
Cuba,2016-06-01,1.2001
Dominican Republic,2016-06-01,1.370965
Ecuador,2016-06-01,70.3770484
El Salvador,2016-06-01,55.6396311
Equatorial Guinea,2016-06-01,0
Ethiopia,2016-06-01,358.19865
Gabon,2016-06-01,0
Ghana,2016-06-01,0.1
Guatemala,2016-06-01,334.419
Guinea,2016-06-01,10
Guyana,2016-06-01,0.075
Haiti,2016-06-01,0.25
Honduras,2016-06-01,567.754611
India,2016-06-01,619.8423015
Indonesia,2016-06-01,426.2832713
Jamaica,2016-06-01,2.3918802
Kenya,2016-06-01,86.0564723
Laos,2016-06-01,35
Liberia,2016-06-01,0
Madagascar,2016-06-01,7
Malawi,2016-06-01,1
Mexico,2016-06-01,222.9000003
Nepal,2016-06-01,0.1
Nicaragua,2016-06-01,255.0000001
Nigeria,2016-06-01,0.2
Panama,2016-06-01,3
Papua New Guinea,2016-06-01,90.3265986
Paraguay,2016-06-01,0
Peru,2016-06-01,163.7183327
Philippines,2016-06-01,2.7249065
Rwanda,2016-06-01,12
Sierra Leone,2016-06-01,3.5
Sri Lanka,2016-06-01,0.025
Tanzania,2016-06-01,48.5959667
Thailand,2016-06-01,2
Timor-Leste,2016-06-01,4
Togo,2016-06-01,6.2052167
Trinidad & Tobago,2016-06-01,0.2
Uganda,2016-06-01,265.65
Venezuela,2016-06-01,0.1
Vietnam,2016-06-01,2471.274763
Yemen,2016-06-01,0.75
Zambia,2016-06-01,0.1
Zimbabwe,2016-06-01,0.5
Angola,2016-07-01,0.575
Benin,2016-07-01,0
Bolivia,2016-07-01,1.0391667
Brazil,2016-07-01,1966.602817
Burundi,2016-07-01,18
Cameroon,2016-07-01,22.9641
Central African Republic,2016-07-01,0
Colombia,2016-07-01,489.3260848
"Congo, DR",2016-07-01,12
Congo,2016-07-01,0
Costa Rica,2016-07-01,94.45765
Cote d'Ivoire,2016-07-01,183.4231167
Cuba,2016-07-01,1
Dominican Republic,2016-07-01,2.7173221
Ecuador,2016-07-01,65.6105835
El Salvador,2016-07-01,47.2216373
Equatorial Guinea,2016-07-01,0
Ethiopia,2016-07-01,352.9238333
Gabon,2016-07-01,0
Ghana,2016-07-01,0.1
Guatemala,2016-07-01,340.964
Guinea,2016-07-01,10
Guyana,2016-07-01,0.075
Haiti,2016-07-01,0.25
Honduras,2016-07-01,403.206698
India,2016-07-01,412.4023421
Indonesia,2016-07-01,413.4202398
Jamaica,2016-07-01,1.3299932
Kenya,2016-07-01,68.7542821
Laos,2016-07-01,33
Liberia,2016-07-01,0
Madagascar,2016-07-01,7
Malawi,2016-07-01,1
Mexico,2016-07-01,186.2000002
Nepal,2016-07-01,0.1
Nicaragua,2016-07-01,200.0000001
Nigeria,2016-07-01,0.2
Panama,2016-07-01,3
Papua New Guinea,2016-07-01,124.9566666
Paraguay,2016-07-01,0
Peru,2016-07-01,366.4355828
Philippines,2016-07-01,0.4157834
Rwanda,2016-07-01,18
Sierra Leone,2016-07-01,4
Sri Lanka,2016-07-01,0.025
Tanzania,2016-07-01,40.2079501
Thailand,2016-07-01,2
Timor-Leste,2016-07-01,3
Togo,2016-07-01,8.6638
Trinidad & Tobago,2016-07-01,0.2
Uganda,2016-07-01,268.15
Venezuela,2016-07-01,0.1
Vietnam,2016-07-01,2201.892391
Yemen,2016-07-01,0.75
Zambia,2016-07-01,0.1
Zimbabwe,2016-07-01,0.5
Angola,2016-08-01,3
Bolivia,2016-08-01,2
Brazil,2016-08-01,3043
Burundi,2016-08-01,36
Cameroon,2016-08-01,33
Central African Republic,2016-08-01,0
Colombia,2016-08-01,1258
"Congo, DR",2016-08-01,12
Costa Rica,2016-08-01,82
Cote d'Ivoire,2016-08-01,61
Cuba,2016-08-01,0
Dominican Republic,2016-08-01,1
Ecuador,2016-08-01,71
El Salvador,2016-08-01,35
Ethiopia,2016-08-01,316
Gabon,2016-08-01,0
Ghana,2016-08-01,0
Guatemala,2016-08-01,302
Honduras,2016-08-01,236
India,2016-08-01,449
Indonesia,2016-08-01,679
Jamaica,2016-08-01,1
Kenya,2016-08-01,60
Liberia,2016-08-01,0
Madagascar,2016-08-01,8
Malawi,2016-08-01,1
Mexico,2016-08-01,213
Nicaragua,2016-08-01,140
Panama,2016-08-01,3
Papua New Guinea,2016-08-01,188
Paraguay,2016-08-01,0
Peru,2016-08-01,623
Philippines,2016-08-01,1
Rwanda,2016-08-01,23
Sierra Leone,2016-08-01,4
Tanzania,2016-08-01,49
Thailand,2016-08-01,2
Timor-Leste,2016-08-01,3
Togo,2016-08-01,5
Uganda,2016-08-01,291
Vietnam,2016-08-01,2453
Yemen,2016-08-01,1
Zambia,2016-08-01,0
Zimbabwe,2016-08-01,1
TOTAL,2016-09-01,9786
Arabicas,2016-09-01,6067
Robustas,2016-09-01,3719
Angola,2016-09-01,1
Bolivia,2016-09-01,1
Brazil,2016-09-01,3061
Burundi,2016-09-01,40
Cameroon,2016-09-01,25
Central African Republic,2016-09-01,0
Colombia,2016-09-01,1012
"Congo, DR",2016-09-01,8
Costa Rica,2016-09-01,50
Cote d'Ivoire,2016-09-01,185
Cuba,2016-09-01,0
Dominican Republic,2016-09-01,1
Ecuador,2016-09-01,90
El Salvador,2016-09-01,26
Ethiopia,2016-09-01,262
Gabon,2016-09-01,0
Ghana,2016-09-01,0
Guatemala,2016-09-01,240
Honduras,2016-09-01,158
India,2016-09-01,407
Indonesia,2016-09-01,651
Jamaica,2016-09-01,1
Kenya,2016-09-01,49
Liberia,2016-09-01,0
Madagascar,2016-09-01,8
Malawi,2016-09-01,1
Mexico,2016-09-01,186
Nicaragua,2016-09-01,70
Panama,2016-09-01,3
Papua New Guinea,2016-09-01,140
Paraguay,2016-09-01,0
Peru,2016-09-01,619
Philippines,2016-09-01,1
Rwanda,2016-09-01,28
Sierra Leone,2016-09-01,3
Tanzania,2016-09-01,48
Thailand,2016-09-01,2
Timor-Leste,2016-09-01,2
Togo,2016-09-01,10
Uganda,2016-09-01,209
Vietnam,2016-09-01,2158
Yemen,2016-09-01,1
Zambia,2016-09-01,0
Zimbabwe,2016-09-01,1
Others,2016-09-01,31
TOTAL,2016-10-01,9819
Arabicas,2016-10-01,6309
Robustas,2016-10-01,3510
Angola,2016-10-01,0
Bolivia,2016-10-01,3
Brazil,2016-10-01,3350
Burundi,2016-10-01,29
Cameroon,2016-10-01,8
Central African Republic,2016-10-01,0
Colombia,2016-10-01,1230
"Congo, DR",2016-10-01,6
Costa Rica,2016-10-01,43
Cote d'Ivoire,2016-10-01,110
Cuba,2016-10-01,0
Dominican Republic,2016-10-01,1
Ecuador,2016-10-01,105
El Salvador,2016-10-01,11
Ethiopia,2016-10-01,210
Gabon,2016-10-01,0
Ghana,2016-10-01,0
Guatemala,2016-10-01,63
Honduras,2016-10-01,65
India,2016-10-01,434
Indonesia,2016-10-01,901
Jamaica,2016-10-01,0
Kenya,2016-10-01,53
Liberia,2016-10-01,0
Madagascar,2016-10-01,6
Malawi,2016-10-01,1
Mexico,2016-10-01,189
Nicaragua,2016-10-01,54
Panama,2016-10-01,3
Papua New Guinea,2016-10-01,142
Paraguay,2016-10-01,0
Peru,2016-10-01,590
Philippines,2016-10-01,2
Rwanda,2016-10-01,40
Sierra Leone,2016-10-01,4
Tanzania,2016-10-01,69
Thailand,2016-10-01,2
Timor-Leste,2016-10-01,2
Togo,2016-10-01,1
Uganda,2016-10-01,209
Vietnam,2016-10-01,1850
Yemen,2016-10-01,1
Zambia,2016-10-01,0
Zimbabwe,2016-10-01,1
Others,2016-10-01,31
TOTAL,2016-11-01,9766
Arabicas,2016-11-01,6367
Robustas,2016-11-01,3399
Angola,2016-11-01,0
Bolivia,2016-11-01,3
Brazil,2016-11-01,3209
Burundi,2016-11-01,37
Cameroon,2016-11-01,8
Central African Republic,2016-11-01,0
Colombia,2016-11-01,1330
"Congo, DR",2016-11-01,8
Costa Rica,2016-11-01,28
Cote d'Ivoire,2016-11-01,70
Cuba,2016-11-01,0
Dominican Republic,2016-11-01,1
Ecuador,2016-11-01,87
El Salvador,2016-11-01,5
Ethiopia,2016-11-01,215
Gabon,2016-11-01,0
Ghana,2016-11-01,0
Guatemala,2016-11-01,90
Honduras,2016-11-01,149
India,2016-11-01,453
Indonesia,2016-11-01,742
Jamaica,2016-11-01,0
Kenya,2016-11-01,60
Liberia,2016-11-01,0
Madagascar,2016-11-01,6
Malawi,2016-11-01,1
Mexico,2016-11-01,152
Nicaragua,2016-11-01,48
Panama,2016-11-01,3
Papua New Guinea,2016-11-01,114
Paraguay,2016-11-01,0
Peru,2016-11-01,585
Philippines,2016-11-01,2
Rwanda,2016-11-01,34
Sierra Leone,2016-11-01,4
Tanzania,2016-11-01,81
Thailand,2016-11-01,2
Timor-Leste,2016-11-01,3
Togo,2016-11-01,2
Uganda,2016-11-01,408
Vietnam,2016-11-01,1800
Yemen,2016-11-01,1
Zambia,2016-11-01,0
Zimbabwe,2016-11-01,1
Others,2016-11-01,26
TOTAL,2016-12-01,10603
Arabicas,2016-12-01,6741
Robustas,2016-12-01,3862
Angola,2016-12-01,3
Bolivia,2016-12-01,3
Brazil,2016-12-01,3262
Burundi,2016-12-01,31
Cameroon,2016-12-01,5
Central African Republic,2016-12-01,0
Colombia,2016-12-01,1450
"Congo, DR",2016-12-01,8
Costa Rica,2016-12-01,31
Cote d'Ivoire,2016-12-01,90
Cuba,2016-12-01,1
Dominican Republic,2016-12-01,1
Ecuador,2016-12-01,90
El Salvador,2016-12-01,12
Ethiopia,2016-12-01,170
Gabon,2016-12-01,0
Ghana,2016-12-01,1
Guatemala,2016-12-01,125
Honduras,2016-12-01,375
India,2016-12-01,431
Indonesia,2016-12-01,791
Jamaica,2016-12-01,0
Kenya,2016-12-01,51
Liberia,2016-12-01,0
Madagascar,2016-12-01,6
Malawi,2016-12-01,1
Mexico,2016-12-01,197
Nepal,2016-12-01,0
Nicaragua,2016-12-01,72
Panama,2016-12-01,3
Papua New Guinea,2016-12-01,127
Paraguay,2016-12-01,0
Peru,2016-12-01,481
Philippines,2016-12-01,1
Rwanda,2016-12-01,30
Sierra Leone,2016-12-01,4
Tanzania,2016-12-01,81
Thailand,2016-12-01,2
Timor-Leste,2016-12-01,3
Togo,2016-12-01,3
Uganda,2016-12-01,424
Vietnam,2016-12-01,2200
Yemen,2016-12-01,1
Zambia,2016-12-01,0
Zimbabwe,2016-12-01,1
Others,2016-12-01,33
TOTAL,2017-01-01,9540
Arabicas,2017-01-01,6080
Robustas,2017-01-01,3460
Angola,2017-01-01,2
Bolivia,2017-01-01,1
Brazil,2017-01-01,2646
Burundi,2017-01-01,25
Cameroon,2017-01-01,1
Central African Republic,2017-01-01,0
Colombia,2017-01-01,1138
"Congo, DR",2017-01-01,10
Costa Rica,2017-01-01,58
Cote d'Ivoire,2017-01-01,70
Cuba,2017-01-01,5
Dominican Republic,2017-01-01,2
Ecuador,2017-01-01,60
El Salvador,2017-01-01,24
Ethiopia,2017-01-01,184
Gabon,2017-01-01,0
Ghana,2017-01-01,1
Guatemala,2017-01-01,200
Honduras,2017-01-01,772
India,2017-01-01,385
Indonesia,2017-01-01,572
Jamaica,2017-01-01,0
Kenya,2017-01-01,47
Liberia,2017-01-01,0
Madagascar,2017-01-01,6
Malawi,2017-01-01,1
Mexico,2017-01-01,220
Nepal,2017-01-01,0
Nicaragua,2017-01-01,125
Panama,2017-01-01,3
Papua New Guinea,2017-01-01,49
Paraguay,2017-01-01,0
Peru,2017-01-01,224
Philippines,2017-01-01,1
Rwanda,2017-01-01,20
Sierra Leone,2017-01-01,3
Tanzania,2017-01-01,84
Thailand,2017-01-01,2
Timor-Leste,2017-01-01,3
Togo,2017-01-01,5
Uganda,2017-01-01,405
Vietnam,2017-01-01,2150
Yemen,2017-01-01,1
Zambia,2017-01-01,0
Zimbabwe,2017-01-01,1
Others,2017-01-01,35
TOTAL,2017-02-01,9825
Arabicas,2017-02-01,6227
Robustas,2017-02-01,3598
Angola,2017-02-01,1
Bolivia,2017-02-01,3
Brazil,2017-02-01,2584
Burundi,2017-02-01,20
Cameroon,2017-02-01,4
Central African Republic,2017-02-01,7
Colombia,2017-02-01,1182
"Congo, DR",2017-02-01,12
Costa Rica,2017-02-01,104
Cote d'Ivoire,2017-02-01,68
Cuba,2017-02-01,3
Dominican Republic,2017-02-01,1
Ecuador,2017-02-01,64
El Salvador,2017-02-01,51
Ethiopia,2017-02-01,168
Gabon,2017-02-01,0
Ghana,2017-02-01,1
Guatemala,2017-02-01,299
Honduras,2017-02-01,833
India,2017-02-01,509
Indonesia,2017-02-01,457
Jamaica,2017-02-01,1
Kenya,2017-02-01,65
Liberia,2017-02-01,0
Madagascar,2017-02-01,6
Malawi,2017-02-01,1
Mexico,2017-02-01,196
Nepal,2017-02-01,0
Nicaragua,2017-02-01,180
Panama,2017-02-01,3
Papua New Guinea,2017-02-01,61
Paraguay,2017-02-01,0
Peru,2017-02-01,104
Philippines,2017-02-01,2
Rwanda,2017-02-01,15
Sierra Leone,2017-02-01,3
Tanzania,2017-02-01,91
Thailand,2017-02-01,2
Timor-Leste,2017-02-01,3
Togo,2017-02-01,10
Uganda,2017-02-01,397
Vietnam,2017-02-01,2275
Yemen,2017-02-01,1
Zambia,2017-02-01,0
Zimbabwe,2017-02-01,1
Others,2017-02-01,39
TOTAL,2017-03-01,11021
Arabicas,2017-03-01,6804
Robustas,2017-03-01,4217
Angola,2017-03-01,2
Bolivia,2017-03-01,1
Brazil,2017-03-01,2819
Burundi,2017-03-01,15
Cameroon,2017-03-01,10
Central African Republic,2017-03-01,3
Colombia,2017-03-01,1161
"Congo, DR",2017-03-01,12
Costa Rica,2017-03-01,91
Cote d'Ivoire,2017-03-01,45
Cuba,2017-03-01,1
Dominican Republic,2017-03-01,1
Ecuador,2017-03-01,50
El Salvador,2017-03-01,69
Ethiopia,2017-03-01,270
Gabon,2017-03-01,0
Ghana,2017-03-01,1
Guatemala,2017-03-01,381
Honduras,2017-03-01,801
India,2017-03-01,683
Indonesia,2017-03-01,581
Jamaica,2017-03-01,0
Kenya,2017-03-01,72
Liberia,2017-03-01,0
Madagascar,2017-03-01,5
Malawi,2017-03-01,1
Mexico,2017-03-01,251
Nepal,2017-03-01,0
Nicaragua,2017-03-01,250
Panama,2017-03-01,3
Papua New Guinea,2017-03-01,36
Paraguay,2017-03-01,0
Peru,2017-03-01,79
Philippines,2017-03-01,1
Rwanda,2017-03-01,10
Sierra Leone,2017-03-01,3
Tanzania,2017-03-01,93
Thailand,2017-03-01,2
Timor-Leste,2017-03-01,3
Togo,2017-03-01,3
Uganda,2017-03-01,410
Vietnam,2017-03-01,2760
Yemen,2017-03-01,1
Zambia,2017-03-01,0
Zimbabwe,2017-03-01,1
Others,2017-03-01,42
TOTAL,2017-04-01,10112
Arabicas,2017-04-01,6287
Robustas,2017-04-01,3824
Angola,2017-04-01,2
Bolivia,2017-04-01,1
Brazil,2017-04-01,2218
Burundi,2017-04-01,5
Cameroon,2017-04-01,29
Central African Republic,2017-04-01,10
Colombia,2017-04-01,898
"Congo, DR",2017-04-01,12
Costa Rica,2017-04-01,128
Cote d'Ivoire,2017-04-01,80
Cuba,2017-04-01,1
Dominican Republic,2017-04-01,2
Ecuador,2017-04-01,52
El Salvador,2017-04-01,63
Ethiopia,2017-04-01,338
Gabon,2017-04-01,0
Ghana,2017-04-01,1
Guatemala,2017-04-01,410
Honduras,2017-04-01,934
India,2017-04-01,583
Indonesia,2017-04-01,967
Jamaica,2017-04-01,1
Kenya,2017-04-01,69
Liberia,2017-04-01,0
Madagascar,2017-04-01,5
Malawi,2017-04-01,1
Mexico,2017-04-01,230
Nepal,2017-04-01,0
Nicaragua,2017-04-01,300
Panama,2017-04-01,3
Papua New Guinea,2017-04-01,47
Paraguay,2017-04-01,0
Peru,2017-04-01,44
Philippines,2017-04-01,1
Rwanda,2017-04-01,10
Sierra Leone,2017-04-01,3
Tanzania,2017-04-01,57
Thailand,2017-04-01,16
Timor-Leste,2017-04-01,3
Togo,2017-04-01,5
Uganda,2017-04-01,326
Vietnam,2017-04-01,2210
Yemen,2017-04-01,1
Zambia,2017-04-01,0
Zimbabwe,2017-04-01,1
Others,2017-04-01,44
TOTAL,2017-05-01,11299
Arabicas,2017-05-01,7211
Robustas,2017-05-01,4088
Angola,2017-05-01,1
Bolivia,2017-05-01,1
Brazil,2017-05-01,2520
Burundi,2017-05-01,3
Cameroon,2017-05-01,54
Central African Republic,2017-05-01,13
Colombia,2017-05-01,834
"Congo, DR",2017-05-01,12
Costa Rica,2017-05-01,179
Cote d'Ivoire,2017-05-01,140
Cuba,2017-05-01,0
Dominican Republic,2017-05-01,3
Ecuador,2017-05-01,52
El Salvador,2017-05-01,64
Ethiopia,2017-05-01,448
Gabon,2017-05-01,0
Ghana,2017-05-01,1
Guatemala,2017-05-01,452
Honduras,2017-05-01,1006
India,2017-05-01,632
Indonesia,2017-05-01,1281
Jamaica,2017-05-01,1
Kenya,2017-05-01,91
Liberia,2017-05-01,0
Madagascar,2017-05-01,4
Malawi,2017-05-01,1
Mexico,2017-05-01,310
Nepal,2017-05-01,0
Nicaragua,2017-05-01,350
Panama,2017-05-01,3
Papua New Guinea,2017-05-01,60
Paraguay,2017-05-01,0
Peru,2017-05-01,145
Philippines,2017-05-01,0
Rwanda,2017-05-01,10
Sierra Leone,2017-05-01,3
Tanzania,2017-05-01,66
Thailand,2017-05-01,16
Timor-Leste,2017-05-01,3
Togo,2017-05-01,3
Uganda,2017-05-01,408
Vietnam,2017-05-01,2080
Yemen,2017-05-01,1
Zambia,2017-05-01,0
Zimbabwe,2017-05-01,1
Others,2017-05-01,46
TOTAL,2017-06-01,10700
Arabicas,2017-06-01,6780
Robustas,2017-06-01,3920
Angola,2017-06-01,0
Bolivia,2017-06-01,0
Brazil,2017-06-01,2188
Burundi,2017-06-01,3
Cameroon,2017-06-01,39
Central African Republic,2017-06-01,5
Colombia,2017-06-01,947
"Congo, DR",2017-06-01,12
Costa Rica,2017-06-01,123
Cote d'Ivoire,2017-06-01,74
Cuba,2017-06-01,1
Dominican Republic,2017-06-01,8
Ecuador,2017-06-01,52
El Salvador,2017-06-01,60
Ethiopia,2017-06-01,469
Gabon,2017-06-01,0
Ghana,2017-06-01,1
Guatemala,2017-06-01,446
Honduras,2017-06-01,920
India,2017-06-01,591
Indonesia,2017-06-01,1252
Jamaica,2017-06-01,1
Kenya,2017-06-01,60
Liberia,2017-06-01,0
Madagascar,2017-06-01,4
Malawi,2017-06-01,1
Mexico,2017-06-01,342
Nepal,2017-06-01,0
Nicaragua,2017-06-01,355
Panama,2017-06-01,3
Papua New Guinea,2017-06-01,70
Paraguay,2017-06-01,0
Peru,2017-06-01,218
Philippines,2017-06-01,1
Rwanda,2017-06-01,10
Sierra Leone,2017-06-01,3
Tanzania,2017-06-01,16
Thailand,2017-06-01,16
Timor-Leste,2017-06-01,3
Togo,2017-06-01,5
Uganda,2017-06-01,431
Venezuela,2017-06-01,0
Vietnam,2017-06-01,1920
Yemen,2017-06-01,1
Zambia,2017-06-01,0
Zimbabwe,2017-06-01,1
Others,2017-06-01,49
TOTAL,2017-07-01,9989
Arabicas,2017-07-01,6009
Robustas,2017-07-01,3980
Angola,2017-07-01,1
Bolivia,2017-07-01,0
Brazil,2017-07-01,1864
Burundi,2017-07-01,15
Cameroon,2017-07-01,30
Central African Republic,2017-07-01,2
Colombia,2017-07-01,1001
"Congo, DR",2017-07-01,12
Costa Rica,2017-07-01,106
Cote d'Ivoire,2017-07-01,118
Cuba,2017-07-01,1
Dominican Republic,2017-07-01,1
Ecuador,2017-07-01,69
El Salvador,2017-07-01,67
Ethiopia,2017-07-01,365
Gabon,2017-07-01,0
Ghana,2017-07-01,1
Guatemala,2017-07-01,374
Honduras,2017-07-01,771
India,2017-07-01,546
Indonesia,2017-07-01,1242
Jamaica,2017-07-01,2
Kenya,2017-07-01,75
Liberia,2017-07-01,0
Madagascar,2017-07-01,4
Malawi,2017-07-01,1
Mexico,2017-07-01,248
Nepal,2017-07-01,0
Nicaragua,2017-07-01,248
Panama,2017-07-01,3
Papua New Guinea,2017-07-01,87
Paraguay,2017-07-01,0
Peru,2017-07-01,360
Philippines,2017-07-01,1
Rwanda,2017-07-01,15
Sierra Leone,2017-07-01,3
Tanzania,2017-07-01,16
Thailand,2017-07-01,16
Timor-Leste,2017-07-01,3
Togo,2017-07-01,1
Uganda,2017-07-01,427
Venezuela,2017-07-01,0
Vietnam,2017-07-01,1837
Yemen,2017-07-01,1
Zambia,2017-07-01,0
Zimbabwe,2017-07-01,1
Others,2017-07-01,54
TOTAL,2017-08-01,10880
Arabicas,2017-08-01,6721
Robustas,2017-08-01,4159
Angola,2017-08-01,1
Bolivia,2017-08-01,3
Brazil,2017-08-01,2539
Burundi,2017-08-01,25
Cameroon,2017-08-01,20
Central African Republic,2017-08-01,1
Colombia,2017-08-01,1204
"Congo, DR",2017-08-01,12
Costa Rica,2017-08-01,75
Cote d'Ivoire,2017-08-01,43
Cuba,2017-08-01,0
Dominican Republic,2017-08-01,1
Ecuador,2017-08-01,53
El Salvador,2017-08-01,43
Ethiopia,2017-08-01,394
Gabon,2017-08-01,0
Ghana,2017-08-01,1
Guatemala,2017-08-01,339
Honduras,2017-08-01,432
India,2017-08-01,618
Indonesia,2017-08-01,1613
Jamaica,2017-08-01,1
Kenya,2017-08-01,36
Liberia,2017-08-01,0
Madagascar,2017-08-01,4
Malawi,2017-08-01,1
Mexico,2017-08-01,298
Nepal,2017-08-01,0
Nicaragua,2017-08-01,208
Panama,2017-08-01,3
Papua New Guinea,2017-08-01,85
Paraguay,2017-08-01,0
Peru,2017-08-01,514
Philippines,2017-08-01,0
Rwanda,2017-08-01,20
Sierra Leone,2017-08-01,3
Tanzania,2017-08-01,21
Thailand,2017-08-01,16
Timor-Leste,2017-08-01,3
Togo,2017-08-01,1
Uganda,2017-08-01,418
Venezuela,2017-08-01,0
Vietnam,2017-08-01,1796
Yemen,2017-08-01,1
Zambia,2017-08-01,0
Zimbabwe,2017-08-01,1
Others,2017-08-01,34
TOTAL,2017-09-01,8867
Arabicas,2017-09-01,5787
Robustas,2017-09-01,3079
Angola,2017-09-01,0
Bolivia,2017-09-01,4
Brazil,2017-09-01,2432
Burundi,2017-09-01,30
Cameroon,2017-09-01,15
Central African Republic,2017-09-01,0
Colombia,2017-09-01,1113
"Congo, DR",2017-09-01,12
Costa Rica,2017-09-01,40
Cote d'Ivoire,2017-09-01,103
Cuba,2017-09-01,0
Dominican Republic,2017-09-01,1
Ecuador,2017-09-01,57
El Salvador,2017-09-01,37
Ethiopia,2017-09-01,267
Gabon,2017-09-01,0
Ghana,2017-09-01,1
Guatemala,2017-09-01,261
Honduras,2017-09-01,231
India,2017-09-01,508
Indonesia,2017-09-01,699
Jamaica,2017-09-01,1
Kenya,2017-09-01,45
Liberia,2017-09-01,0
Madagascar,2017-09-01,5
Malawi,2017-09-01,1
Mexico,2017-09-01,221
Nepal,2017-09-01,0
Nicaragua,2017-09-01,108
Panama,2017-09-01,3
Papua New Guinea,2017-09-01,89
Paraguay,2017-09-01,0
Peru,2017-09-01,616
Philippines,2017-09-01,0
Rwanda,2017-09-01,30
Sierra Leone,2017-09-01,3
Tanzania,2017-09-01,29
Thailand,2017-09-01,16
Timor-Leste,2017-09-01,3
Togo,2017-09-01,6
Uganda,2017-09-01,342
Venezuela,2017-09-01,0
Vietnam,2017-09-01,1502
Yemen,2017-09-01,1
Zambia,2017-09-01,0
Zimbabwe,2017-09-01,1
Others,2017-09-01,34
TOTAL,2017-10-01,8731
Arabicas,2017-10-01,5930
Robustas,2017-10-01,2801
Angola,2017-10-01,0
Bolivia,2017-10-01,3
Brazil,2017-10-01,2894
Burundi,2017-10-01,34
Cameroon,2017-10-01,12
Central African Republic,2017-10-01,0
Colombia,2017-10-01,1124
"Congo, DR",2017-10-01,12
Costa Rica,2017-10-01,13
Cote d'Ivoire,2017-10-01,46
Cuba,2017-10-01,0
Dominican Republic,2017-10-01,2
Ecuador,2017-10-01,70
El Salvador,2017-10-01,15
Ethiopia,2017-10-01,277
Gabon,2017-10-01,0
Ghana,2017-10-01,1
Guatemala,2017-10-01,60
Honduras,2017-10-01,52
India,2017-10-01,449
Indonesia,2017-10-01,600
Jamaica,2017-10-01,1
Kenya,2017-10-01,48
Liberia,2017-10-01,0
Madagascar,2017-10-01,5
Malawi,2017-10-01,1
Mexico,2017-10-01,242
Nepal,2017-10-01,0
Nicaragua,2017-10-01,114
Panama,2017-10-01,3
Papua New Guinea,2017-10-01,87
Paraguay,2017-10-01,0
Peru,2017-10-01,648
Philippines,2017-10-01,0
Rwanda,2017-10-01,40
Sierra Leone,2017-10-01,3
Tanzania,2017-10-01,71
Thailand,2017-10-01,16
Timor-Leste,2017-10-01,2
Togo,2017-10-01,2
Uganda,2017-10-01,382
Venezuela,2017-10-01,0
Vietnam,2017-10-01,1375
Yemen,2017-10-01,1
Zambia,2017-10-01,0
Zimbabwe,2017-10-01,1
Others,2017-10-01,29
TOTAL,2017-11-01,9009
Arabicas,2017-11-01,6134
Robustas,2017-11-01,2875
Angola,2017-11-01,0
Bolivia,2017-11-01,4
Brazil,2017-11-01,2946
Burundi,2017-11-01,38
Cameroon,2017-11-01,6
Central African Republic,2017-11-01,0
Colombia,2017-11-01,1162
"Congo, DR",2017-11-01,12
Costa Rica,2017-11-01,26
Cote d'Ivoire,2017-11-01,30
Cuba,2017-11-01,0
Dominican Republic,2017-11-01,0
Ecuador,2017-11-01,62
El Salvador,2017-11-01,8
Ethiopia,2017-11-01,283
Gabon,2017-11-01,0
Ghana,2017-11-01,1
Guatemala,2017-11-01,70
Honduras,2017-11-01,165
India,2017-11-01,566
Indonesia,2017-11-01,360
Jamaica,2017-11-01,1
Kenya,2017-11-01,50
Liberia,2017-11-01,0
Madagascar,2017-11-01,5
Malawi,2017-11-01,1
Mexico,2017-11-01,220
Nepal,2017-11-01,0
Nicaragua,2017-11-01,90
Panama,2017-11-01,3
Papua New Guinea,2017-11-01,74
Paraguay,2017-11-01,0
Peru,2017-11-01,522
Philippines,2017-11-01,0
Rwanda,2017-11-01,42
Sierra Leone,2017-11-01,3
Tanzania,2017-11-01,66
Thailand,2017-11-01,16
Timor-Leste,2017-11-01,2
Togo,2017-11-01,3
Uganda,2017-11-01,443
Venezuela,2017-11-01,0
